Date,Weighted
2015-01-21 11:01:00,214.12
2015-01-21 12:01:00,214.62
2015-01-21 13:01:00,213.63
2015-01-21 14:01:00,208.99
2015-01-21 15:01:00,212.04
2015-01-21 16:01:00,214.5
2015-01-21 17:01:00,213.27
2015-01-21 18:01:00,212.89
2015-01-21 19:01:00,215.69
2015-01-21 20:01:00,216.39
2015-01-21 21:01:00,214.74
2015-01-21 22:01:00,218.36
2015-01-21 23:01:00,220.33
2015-01-22 00:01:00,225.24
2015-01-22 01:01:00,227.85
2015-01-22 02:01:00,228.71
2015-01-22 03:01:00,229.21
2015-01-22 04:01:00,233.22
2015-01-22 05:01:00,233.92
2015-01-22 06:01:00,232.08
2015-01-22 07:01:00,233.9
2015-01-22 08:01:00,233.26
2015-01-22 09:01:00,230.72
2015-01-22 10:01:00,229.98
2015-01-22 11:01:00,230.96
2015-01-22 12:01:00,232.88
2015-01-22 13:01:00,234.27
2015-01-22 14:01:00,232.38
2015-01-22 15:01:00,233.31
2015-01-22 16:01:00,232.73
2015-01-22 17:01:00,231.75
2015-01-22 18:01:00,233.24
2015-01-22 19:01:00,235.51
2015-01-22 20:01:00,234.86
2015-01-22 21:01:00,234.27
2015-01-22 22:01:00,236.06
2015-01-22 23:01:00,233.95
2015-01-23 00:01:00,233.71
2015-01-23 01:01:00,237.26
2015-01-23 02:01:00,235.72
2015-01-23 03:01:00,232.79
2015-01-23 04:01:00,227.86
2015-01-23 05:01:00,228.05
2015-01-23 06:01:00,228.99
2015-01-23 07:01:00,227.93
2015-01-23 08:01:00,229.86
2015-01-23 09:01:00,230.86
2015-01-23 10:01:00,227.82
2015-01-23 11:01:00,226.48
2015-01-23 12:01:00,227.44
2015-01-23 13:01:00,227.42
2015-01-23 14:01:00,227.95
2015-01-23 15:01:00,233.66
2015-01-23 16:01:00,233.97
2015-01-23 17:01:00,232.4
2015-01-23 18:01:00,231.66
2015-01-23 19:01:00,232.04
2015-01-23 20:01:00,235.13
2015-01-23 21:01:00,238.31
2015-01-23 22:01:00,236.44
2015-01-23 23:01:00,236.46
2015-01-24 00:01:00,236.03
2015-01-24 01:01:00,233.58
2015-01-24 02:01:00,235.46
2015-01-24 03:01:00,233.13
2015-01-24 04:01:00,233.06
2015-01-24 05:01:00,235.38
2015-01-24 06:01:00,233.52
2015-01-24 07:01:00,233
2015-01-24 08:01:00,230.55
2015-01-24 09:01:00,232.57
2015-01-24 10:01:00,234.14
2015-01-24 11:01:00,233.18
2015-01-24 12:01:00,233.55
2015-01-24 13:01:00,235.48
2015-01-24 14:01:00,235.74
2015-01-24 15:01:00,235.89
2015-01-24 16:01:00,236.21
2015-01-24 17:01:00,240.23
2015-01-24 18:01:00,241.44
2015-01-24 19:01:00,244.56
2015-01-24 20:01:00,245.59
2015-01-24 21:01:00,246.98
2015-01-24 22:01:00,244.9
2015-01-24 23:01:00,246.99
2015-01-25 00:01:00,247.22
2015-01-25 01:01:00,248.46
2015-01-25 02:01:00,248.77
2015-01-25 03:01:00,247.3
2015-01-25 04:01:00,251.63
2015-01-25 05:01:00,252.81
2015-01-25 06:01:00,251.33
2015-01-25 07:01:00,251.6
2015-01-25 08:01:00,251.47
2015-01-25 09:01:00,249.57
2015-01-25 10:01:00,247.04
2015-01-25 11:01:00,245.92
2015-01-25 12:01:00,246.28
2015-01-25 13:01:00,246.49
2015-01-25 14:01:00,246.39
2015-01-25 15:01:00,244.36
2015-01-25 16:01:00,245.78
2015-01-25 17:01:00,249.04
2015-01-25 18:01:00,247.52
2015-01-25 19:01:00,247.82
2015-01-25 20:01:00,248.55
2015-01-25 21:01:00,249.23
2015-01-25 22:01:00,247.73
2015-01-25 23:01:00,250.29
2015-01-26 00:01:00,252.35
2015-01-26 01:01:00,252.59
2015-01-26 02:01:00,257.04
2015-01-26 03:01:00,266.34
2015-01-26 04:01:00,267.27
2015-01-26 05:01:00,280.94
2015-01-26 06:01:00,280.37
2015-01-26 07:01:00,280.56
2015-01-26 08:01:00,282.31
2015-01-26 09:01:00,287.29
2015-01-26 10:01:00,301.2
2015-01-26 11:01:00,302.11
2015-01-26 12:01:00,302.03
2015-01-26 13:01:00,301.47
2015-01-26 14:01:00,298.97
2015-01-26 15:01:00,302.51
2015-01-26 16:01:00,290.54
2015-01-26 17:01:00,280.74
2015-01-26 18:01:00,271.69
2015-01-26 19:01:00,274.73
2015-01-26 20:01:00,272.44
2015-01-26 21:01:00,265.27
2015-01-26 22:01:00,268.87
2015-01-26 23:01:00,270.3
2015-01-27 00:01:00,272.99
2015-01-27 01:01:00,273.79
2015-01-27 02:01:00,274.35
2015-01-27 03:01:00,264.45
2015-01-27 04:01:00,260.54
2015-01-27 05:01:00,258.82
2015-01-27 06:01:00,259.18
2015-01-27 07:01:00,261.53
2015-01-27 08:01:00,260.6
2015-01-27 09:01:00,260.85
2015-01-27 10:01:00,260.97
2015-01-27 11:01:00,259.71
